Dublin_Postcodes,SubCat,Year,Propery_Size,S_Location,Location,RegionFilter,Status,Values_,ObjectId
County,Rent Price,2012,d. Three bed,zn. Kilkenny,Kilkenny,Southern,County,607.46,8062
County,Annual Change,2012,d. Three bed,ze. Galway,Galway,Northern & Western,County,1.1,8113
County,Rent Price,2012,d. Three bed,ze. Galway,Galway,Northern & Western,County,726.71,8114
County,Annual Change,2012,d. Three bed,zf. Galway City,Galway City,Northern & Western,County,1,8142
County,Rent Price,2012,d. Three bed,zf. Galway City,Galway City,Northern & Western,County,811.93,8143
D_Postcodes,Annual Change,2012,d. Three bed,Dublin 16,Dublin 16,Eastern & Midland,County,0.9,8154
D_Postcodes,Rent Price,2012,d. Three bed,Dublin 16,Dublin 16,Eastern & Midland,County,1190.04,8158
D_Postcodes,Annual Change,2012,d. Three bed,Dublin 14,Dublin 14,Eastern & Midland,County,3.3,8169
D_Postcodes,Rent Price,2012,d. Three bed,Dublin 14,Dublin 14,Eastern & Midland,County,1370.85,8173
D_Postcodes,Annual Change,2012,d. Three bed,Dublin 18,Dublin 18,Eastern & Midland,County,2.6,8192
D_Postcodes,Rent Price,2012,d. Three bed,Dublin 18,Dublin 18,Eastern & Midland,County,1327.39,8193
D_Postcodes,Annual Change,2012,d. Three bed,Dublin 24,Dublin 24,Eastern & Midland,County,-0.7,8247
D_Postcodes,Rent Price,2012,d. Three bed,Dublin 24,Dublin 24,Eastern & Midland,County,978.39,8250
D_Postcodes,Annual Change,2012,d. Three bed,Dublin 17,Dublin 17,Eastern & Midland,County,-1.2,8279
D_Postcodes,Rent Price,2012,d. Three bed,Dublin 17,Dublin 17,Eastern & Midland,County,1012.36,8282
D_Postcodes,Annual Change,2012,d. Three bed,Dublin 15,Dublin 15,Eastern & Midland,County,-0.3,8289
D_Postcodes,Rent Price,2012,d. Three bed,Dublin 15,Dublin 15,Eastern & Midland,County,995.59,8291
County,Annual Change,2012,d. Three bed,zk. Limerick,Limerick,Southern,County,-2.4,8309
County,Rent Price,2012,d. Three bed,zk. Limerick,Limerick,Southern,County,643.05,8310
County,Annual Change,2012,d. Three bed,zkk. Limerick City,Limerick City,Southern,County,-2.1,8338
County,Rent Price,2012,d. Three bed,zkk. Limerick City,Limerick City,Southern,County,671.21,8339
County,Annual Change,2012,d. Three bed,zt. Kerry,Kerry,Southern,County,-2.7,8372
County,Rent Price,2012,d. Three bed,zt. Kerry,Kerry,Southern,County,555.08,8373
County,Annual Change,2012,d. Three bed,zoo. Waterford City,Waterford City,Southern,County,-0.5,8407
County,Rent Price,2012,d. Three bed,zoo. Waterford City,Waterford City,Southern,County,629.49,8409
County,Annual Change,2012,d. Three bed,zd. Sligo,Sligo,Northern & Western,County,4.5,8447
County,Rent Price,2012,d. Three bed,zd. Sligo,Sligo,Northern & Western,County,594.29,8448
County,Annual Change,2012,d. Three bed,zl. Tipperary,Tipperary,Southern,County,-2.9,8478
County,Rent Price,2012,d. Three bed,zl. Tipperary,Tipperary,Southern,County,568.36,8479
County,Annual Change,2012,d. Three bed,s. Meath,Meath,Eastern & Midland,County,-1.2,8497
County,Rent Price,2012,d. Three bed,s. Meath,Meath,Eastern & Midland,County,701.23,8504
County,Annual Change,2012,d. Three bed,zc. Monaghan,Monaghan,Northern & Western,County,-4.8,8544
County,Rent Price,2012,d. Three bed,zc. Monaghan,Monaghan,Northern & Western,County,496.17,8545
County,Annual Change,2012,d. Three bed,xy. Offaly,Offaly,Eastern & Midland,County,-1.6,8567
County,Rent Price,2012,d. Three bed,xy. Offaly,Offaly,Eastern & Midland,County,555.63,8570
County,Annual Change,2012,d. Three bed,y. Westmeath,Westmeath,Eastern & Midland,County,-2.9,8614
County,Rent Price,2012,d. Three bed,y. Westmeath,Westmeath,Eastern & Midland,County,546.34,8615
County,Annual Change,2012,d. Three bed,zp. Wexford,Wexford,Southern,County,-3.8,8630
County,Rent Price,2012,d. Three bed,zp. Wexford,Wexford,Southern,County,591.39,8635
County,Annual Change,2012,d. Three bed,w. Longford,Longford,Eastern & Midland,County,-4,8637
County,Rent Price,2012,d. Three bed,w. Longford,Longford,Eastern & Midland,County,421.98,8642
County,Annual Change,2012,d. Three bed,zo. Waterford,Waterford,Southern,County,-0.9,8656
County,Rent Price,2012,d. Three bed,zo. Waterford,Waterford,Southern,County,604.29,8657
County,Annual Change,2012,d. Three bed,zh. Mayo,Mayo,Northern & Western,County,-4.5,8687
County,Rent Price,2012,d. Three bed,zh. Mayo,Mayo,Northern & Western,County,523.72,8688
County,Annual Change,2012,d. Three bed,zi. Roscommon,Roscommon,Northern & Western,County,-5.2,8768
County,Rent Price,2012,d. Three bed,zi. Roscommon,Roscommon,Northern & Western,County,468.25,8772
County,Annual Change,2012,d. Three bed,t. Wicklow,Wicklow,Eastern & Midland,County,-1.7,8783
County,Rent Price,2012,d. Three bed,t. Wicklow,Wicklow,Eastern & Midland,County,864.48,8786
County,Annual Change,2012,d. Three bed,u. Louth,Louth,Eastern & Midland,County,-2.1,8788
County,Rent Price,2012,d. Three bed,u. Louth,Louth,Eastern & Midland,County,639.39,8791
County,Annual Change,2012,d. Three bed,Carlow Town,Carlow Town,Southern,Settlement,2.6,8829
County,Rent Price,2012,d. Three bed,Carlow Town,Carlow Town,Southern,Settlement,646.36,8830
County,Annual Change,2012,d. Three bed,Cavan Town,Cavan Town,Northern & Western,Settlement,-1.5,8858
County,Rent Price,2012,d. Three bed,Cavan Town,Cavan Town,Northern & Western,Settlement,455.52,8859
County,Annual Change,2012,d. Three bed,Tuam,Tuam,Northern & Western,Settlement,-5.4,8884
County,Rent Price,2012,d. Three bed,Tuam,Tuam,Northern & Western,Settlement,495.88,8891
County,Annual Change,2012,d. Three bed,Killarney,Killarney,Southern,Settlement,-2.3,8931
County,Rent Price,2012,d. Three bed,Killarney,Killarney,Southern,Settlement,611.87,8932
County,Annual Change,2012,d. Three bed,Clonakilty,Clonakilty,Southern,Settlement,-0.6,8958
County,Rent Price,2012,d. Three bed,Clonakilty,Clonakilty,Southern,Settlement,623.25,8964
County,Annual Change,2012,d. Three bed,Tralee,Tralee,Southern,Settlement,-2.4,8977
County,Rent Price,2012,d. Three bed,Tralee,Tralee,Southern,Settlement,591.52,8983
County,Annual Change,2012,d. Three bed,Mallow,Mallow,Southern,Settlement,-2.7,9017
County,Rent Price,2012,d. Three bed,Mallow,Mallow,Southern,Settlement,590.88,9018
County,Annual Change,2012,d. Three bed,Naas,Naas,Eastern & Midland,Settlement,-2.1,9039
County,Rent Price,2012,d. Three bed,Naas,Naas,Eastern & Midland,Settlement,808.63,9040
County,Annual Change,2012,d. Three bed,Kilkenny City,Kilkenny City,Southern,Settlement,-0.3,9068
County,Annual Change,2012,d. Three bed,Letterkenny,Letterkenny,Northern & Western,Settlement,-2.9,9073
County,Rent Price,2012,d. Three bed,Letterkenny,Letterkenny,Northern & Western,Settlement,489.82,9077
County,Annual Change,2012,d. Three bed,Ballinasloe,Ballinasloe,Northern & Western,Settlement,-2.1,9104
County,Rent Price,2012,d. Three bed,Ballinasloe,Ballinasloe,Northern & Western,Settlement,488.48,9108
County,Annual Change,2012,d. Three bed,Ennis,Ennis,Southern,Settlement,-4.6,9119
County,Rent Price,2012,d. Three bed,Ennis,Ennis,Southern,Settlement,537.09,9125
County,Annual Change,2012,d. Three bed,Maynooth,Maynooth,Eastern & Midland,Settlement,-1.6,9167
County,Rent Price,2012,d. Three bed,Maynooth,Maynooth,Eastern & Midland,Settlement,958.72,9171
County,Annual Change,2012,d. Three bed,Swords,Swords,Eastern & Midland,Settlement,0.7,9186
County,Rent Price,2012,d. Three bed,Swords,Swords,Eastern & Midland,Settlement,1020.78,9190
County,Annual Change,2012,d. Three bed,Castlebar,Castlebar,Northern & Western,Settlement,-5.5,9203
County,Rent Price,2012,d. Three bed,Castlebar,Castlebar,Northern & Western,Settlement,529.81,9204
County,Annual Change,2012,d. Three bed,Drogheda,Drogheda,Eastern & Midland,Settlement,-1.5,9232
County,Rent Price,2012,d. Three bed,Drogheda,Drogheda,Eastern & Midland,Settlement,679.62,9233
County,Rent Price,2012,d. Three bed,Kilkenny City,Kilkenny City,Southern,Settlement,630.95,9251
County,Annual Change,2012,d. Three bed,Drogheda,Drogheda,Eastern & Midland,Settlement,-1.5,9290
County,Rent Price,2012,d. Three bed,Drogheda,Drogheda,Eastern & Midland,Settlement,679.62,9291
County,Annual Change,2012,d. Three bed,Dundalk,Dundalk,Eastern & Midland,Settlement,-2.8,9319
County,Rent Price,2012,d. Three bed,Dundalk,Dundalk,Eastern & Midland,Settlement,604.32,9320
County,Annual Change,2012,d. Three bed,Carrick-On-Shannon,Carrick-On-Shannon,Northern & Western,Settlement,-4.2,9335
County,Rent Price,2012,d. Three bed,Carrick-On-Shannon,Carrick-On-Shannon,Northern & Western,Settlement,404.53,9340
County,Annual Change,2012,d. Three bed,Navan,Navan,Eastern & Midland,Settlement,-2.9,9353
County,Rent Price,2012,d. Three bed,Navan,Navan,Eastern & Midland,Settlement,657.54,9358
County,Annual Change,2012,d. Three bed,Tullamore,Tullamore,Eastern & Midland,Settlement,-2,9407
County,Rent Price,2012,d. Three bed,Tullamore,Tullamore,Eastern & Midland,Settlement,570.99,9412
County,Annual Change,2012,d. Three bed,Ballina,Ballina,Northern & Western,Settlement,-3,9421
County,Annual Change,2012,d. Three bed,Dungarvan,Athlone,Northern & Western,Settlement,-2.9,9425
County,Rent Price,2012,d. Three bed,Ballina,Ballina,Northern & Western,Settlement,554.34,9426
County,Rent Price,2012,d. Three bed,Dungarvan,Athlone,Northern & Western,Settlement,588.33,9430
County,Annual Change,2012,d. Three bed,Newcastle West,Newcastle West,Southern,Settlement,-1.9,9499
County,Rent Price,2012,d. Three bed,Newcastle West,Newcastle West,Southern,Settlement,503.59,9503
County,Annual Change,2012,d. Three bed,Monaghan Town,Monaghan Town,Northern & Western,Settlement,-1.5,9504
County,Rent Price,2012,d. Three bed,Monaghan Town,Monaghan Town,Northern & Western,Settlement,516.73,9508
County,Annual Change,2012,d. Three bed,Roscommon Town,Roscommon Town,Northern & Western,Settlement,-5.4,9550
County,Rent Price,2012,d. Three bed,Roscommon Town,Roscommon Town,Northern & Western,Settlement,518.75,9552
County,Annual Change,2012,d. Three bed,Portlaoise,Portlaoise,Eastern & Midland,Settlement,-1.7,9569
County,Rent Price,2012,d. Three bed,Portlaoise,Portlaoise,Eastern & Midland,Settlement,553.73,9570
County,Annual Change,2012,e. Four plus bed,zq. Cork,Cork,Southern,County,-0.4,9604
County,Rent Price,2012,e. Four plus bed,zq. Cork,Cork,Southern,County,907.37,9605
County,Annual Change,2012,d. Three bed,Gorey,Gorey,Eastern & Midland,Settlement,-3.4,9628
County,Annual Change,2012,d. Three bed,Bray,Bray,Eastern & Midland,Settlement,1.3,9641
County,Rent Price,2012,d. Three bed,Bray,Bray,Eastern & Midland,Settlement,1045.73,9642
County,Annual Change,2012,d. Three bed,Rathnew,Rathnew,Eastern & Midland,Settlement,-3.2,9670
County,Rent Price,2012,d. Three bed,Rathnew,Rathnew,Eastern & Midland,Settlement,824.51,9671
County,Rent Price,2012,d. Three bed,Gorey,Gorey,Eastern & Midland,Settlement,601.44,9684
County,Annual Change,2012,d. Three bed,Sligo Town,Sligo Town,Southern,Settlement,-3.4,9712
County,Rent Price,2012,d. Three bed,Sligo Town,Sligo Town,Southern,Settlement,571.42,9719
County,Annual Change,2012,e. Four plus bed,zm. Carlow,Carlow,Southern,County,5.9,9734
County,Rent Price,2012,e. Four plus bed,zm. Carlow,Carlow,Southern,County,781.6,9735
County,Annual Change,2012,e. Four plus bed,z. Cavan,Cavan,Northern & Western,County,-1.7,9763
County,Rent Price,2012,e. Four plus bed,z. Cavan,Cavan,Northern & Western,County,523.52,9764
County,Annual Change,2012,e. Four plus bed,zr. Cork City,Cork City,Southern,County,1.1,9795
County,Rent Price,2013,b. One bed,zr. Cork City,Cork City,Southern,County,588.91,2791
County,Annual Change,2012,d. Three bed,Clonmel,Nenagh,Southern,Settlement,-4.3,9802
County,Rent Price,2012,d. Three bed,Clonmel,Nenagh,Southern,Settlement,532.57,9806
County,Annual Change,2012,e. Four plus bed,zj. Clare,Clare,Southern,County,-3,9842
County,Annual Change,2012,d. Three bed,Mullingar,Mullingar,Eastern & Midland,Settlement,-2,9846
County,Rent Price,2012,e. Four plus bed,zj. Clare,Clare,Southern,County,613.5,9848
County,Rent Price,2012,d. Three bed,Mullingar,Mullingar,Eastern & Midland,Settlement,533.57,9852
County,Annual Change,2012,d. Three bed,Ballina,Clonmel,Southern,Settlement,-3.8,9904
County,Rent Price,2012,d. Three bed,Ballina,Clonmel,Southern,Settlement,641.94,9905
County,Annual Change,2012,d. Three bed,Wicklow Town,Wicklow Town,Eastern & Midland,Settlement,-3.1,9923
County,Rent Price,2012,d. Three bed,Wicklow Town,Wicklow Town,Eastern & Midland,Settlement,808.58,9927
County,Annual Change,2012,d. Three bed,Nenagh,Dungarvan,Eastern & Midland,Settlement,-3.4,9956
County,Rent Price,2012,d. Three bed,Nenagh,Dungarvan,Eastern & Midland,Settlement,561,9960
D_Postcodes,Annual Change,2012,e. Four plus bed,Dublin 3,Dublin 3,Eastern & Midland,County,1.9,10032
D_Postcodes,Rent Price,2012,e. Four plus bed,Dublin 3,Dublin 3,Eastern & Midland,County,1430.64,10033
D_Postcodes,Annual Change,2012,e. Four plus bed,Dublin 8,Dublin 8,Eastern & Midland,County,5.1,10066
D_Postcodes,Rent Price,2012,e. Four plus bed,Dublin 8,Dublin 8,Eastern & Midland,County,1384,10073
D_Postcodes,Annual Change,2012,e. Four plus bed,Dublin 1,Dublin 1,Eastern & Midland,County,1.2,10096
D_Postcodes,Rent Price,2012,e. Four plus bed,Dublin 1,Dublin 1,Eastern & Midland,County,2758.08,10097
D_Postcodes,Annual Change,2012,e. Four plus bed,Dublin 2,Dublin 2,Eastern & Midland,County,0.4,10125
D_Postcodes,Rent Price,2012,e. Four plus bed,Dublin 2,Dublin 2,Eastern & Midland,County,1623,10126
D_Postcodes,Annual Change,2012,e. Four plus bed,Dublin 4,Dublin 4,Eastern & Midland,County,-1.5,10130
D_Postcodes,Rent Price,2012,e. Four plus bed,Dublin 4,Dublin 4,Eastern & Midland,County,2256.74,10133
County,Annual Change,2012,e. Four plus bed,za. Donegal,Donegal,Northern & Western,County,-4.4,10150
County,Rent Price,2012,e. Four plus bed,za. Donegal,Donegal,Northern & Western,County,521.88,10155
D_Postcodes,Annual Change,2012,e. Four plus bed,Dublin 10,Dublin 10,Eastern & Midland,County,0,10157
D_Postcodes,Annual Change,2012,e. Four plus bed,Dublin 5,Dublin 5,Eastern & Midland,County,2.7,10184
D_Postcodes,Rent Price,2012,e. Four plus bed,Dublin 5,Dublin 5,Eastern & Midland,County,1239.48,10185
D_Postcodes,Rent Price,2012,e. Four plus bed,Dublin 10,Dublin 10,Eastern & Midland,County,0,10202
D_Postcodes,Annual Change,2012,e. Four plus bed,Dublin 6,Dublin 6,Eastern & Midland,County,1.3,10247
D_Postcodes,Rent Price,2012,e. Four plus bed,Dublin 6,Dublin 6,Eastern & Midland,County,1943.19,10252
D_Postcodes,Annual Change,2012,e. Four plus bed,Dublin 7,Dublin 7,Eastern & Midland,County,0,10269
D_Postcodes,Rent Price,2012,e. Four plus bed,Dublin 7,Dublin 7,Eastern & Midland,County,1285.22,10274
D_Postcodes,Annual Change,2012,e. Four plus bed,Dublin 9,Dublin 9,Eastern & Midland,County,2.8,10300
D_Postcodes,Rent Price,2012,e. Four plus bed,Dublin 9,Dublin 9,Eastern & Midland,County,1328.65,10305
County,Annual Change,2012,e. Four plus bed,m. Dublin,Dublin,Eastern & Midland,County,3.2,10326
County,Rent Price,2012,e. Four plus bed,m. Dublin,Dublin,Eastern & Midland,County,1550.22,10331
D_Postcodes,Annual Change,2012,e. Four plus bed,Dublin 11,Dublin 11,Eastern & Midland,County,6.7,10343
D_Postcodes,Rent Price,2012,e. Four plus bed,Dublin 11,Dublin 11,Eastern & Midland,County,1220.55,10348
D_Postcodes,Annual Change,2012,e. Four plus bed,Dublin 6W,Dublin 6W,Eastern & Midland,County,1.5,10394
D_Postcodes,Rent Price,2012,e. Four plus bed,Dublin 6W,Dublin 6W,Eastern & Midland,County,1580.16,10395
D_Postcodes,Rent Price,2012,e. Four plus bed,Dublin 24,Dublin 24,Eastern & Midland,County,1081.11,10407
D_Postcodes,Annual Change,2012,e. Four plus bed,Dublin 15,Dublin 15,Eastern & Midland,County,-1.8,10430
D_Postcodes,Annual Change,2012,e. Four plus bed,Dublin 20,Dublin 20,Eastern & Midland,County,-1.1,10447
D_Postcodes,Rent Price,2012,e. Four plus bed,Dublin 20,Dublin 20,Eastern & Midland,County,1164.19,10448
D_Postcodes,Annual Change,2012,e. Four plus bed,Dublin 24,Dublin 24,Eastern & Midland,County,-1.2,10476
D_Postcodes,Rent Price,2012,e. Four plus bed,Dublin 15,Dublin 15,Eastern & Midland,County,1150.91,10480
County,Annual Change,2012,e. Four plus bed,zf. Galway City,Galway City,Northern & Western,County,1.6,10509
D_Postcodes,Annual Change,2012,e. Four plus bed,Dublin 14,Dublin 14,Eastern & Midland,County,5.1,10521
D_Postcodes,Rent Price,2012,e. Four plus bed,Dublin 14,Dublin 14,Eastern & Midland,County,1770.58,10522
County,Rent Price,2012,e. Four plus bed,zf. Galway City,Galway City,Northern & Western,County,960.11,10547
D_Postcodes,Annual Change,2012,e. Four plus bed,Dublin 17,Dublin 17,Eastern & Midland,County,0,10550
D_Postcodes,Rent Price,2012,e. Four plus bed,Dublin 17,Dublin 17,Eastern & Midland,County,0,10554
D_Postcodes,Annual Change,2012,e. Four plus bed,Dublin 16,Dublin 16,Eastern & Midland,County,1.6,10599
D_Postcodes,Rent Price,2012,e. Four plus bed,Dublin 16,Dublin 16,Eastern & Midland,County,1387.36,10600
County,Annual Change,2012,e. Four plus bed,ze. Galway,Galway,Northern & Western,County,1.2,10626
County,Rent Price,2012,e. Four plus bed,ze. Galway,Galway,Northern & Western,County,829.15,10627
D_Postcodes,Annual Change,2012,e. Four plus bed,Dublin 12,Dublin 12,Eastern & Midland,County,-1.9,10675
D_Postcodes,Rent Price,2012,e. Four plus bed,Dublin 12,Dublin 12,Eastern & Midland,County,1225.02,10676
D_Postcodes,Annual Change,2012,e. Four plus bed,Dublin 13,Dublin 13,Eastern & Midland,County,-4.3,10704
D_Postcodes,Rent Price,2012,e. Four plus bed,Dublin 13,Dublin 13,Eastern & Midland,County,1398.02,10705
County,Annual Change,2012,e. Four plus bed,zt. Kerry,Kerry,Southern,County,-0.4,10728
County,Rent Price,2012,e. Four plus bed,zt. Kerry,Kerry,Southern,County,628.13,10730
D_Postcodes,Annual Change,2012,e. Four plus bed,Dublin 18,Dublin 18,Eastern & Midland,County,2.4,10745
D_Postcodes,Rent Price,2012,e. Four plus bed,Dublin 18,Dublin 18,Eastern & Midland,County,1779.74,10748
County,Annual Change,2012,e. Four plus bed,r. Kildare,Kildare,Eastern & Midland,County,-0.1,10764
County,Rent Price,2012,e. Four plus bed,r. Kildare,Kildare,Eastern & Midland,County,986.04,10765
County,Annual Change,2012,e. Four plus bed,zn. Kilkenny,Kilkenny,Southern,County,-2.1,10793
County,Rent Price,2012,e. Four plus bed,zn. Kilkenny,Kilkenny,Southern,County,693.99,10794
County,Annual Change,2012,e. Four plus bed,zi. Roscommon,Roscommon,Northern & Western,County,-3.6,10806
County,Rent Price,2012,e. Four plus bed,zi. Roscommon,Roscommon,Northern & Western,County,528.26,10807
County,Annual Change,2012,e. Four plus bed,zd. Sligo,Sligo,Northern & Western,County,3.6,10840
County,Rent Price,2012,e. Four plus bed,zd. Sligo,Sligo,Northern & Western,County,653.57,10841
County,Annual Change,2012,e. Four plus bed,zkk. Limerick City,Limerick City,Southern,County,3.7,10874
County,Rent Price,2012,e. Four plus bed,zkk. Limerick City,Limerick City,Southern,County,847.02,10881
County,Annual Change,2012,e. Four plus bed,w. Longford,Longford,Eastern & Midland,County,-3.8,10929
County,Rent Price,2012,e. Four plus bed,w. Longford,Longford,Eastern & Midland,County,491.54,10930
County,Annual Change,2012,e. Four plus bed,u. Louth,Louth,Eastern & Midland,County,-2.1,10966
County,Rent Price,2012,e. Four plus bed,u. Louth,Louth,Eastern & Midland,County,772.88,10972
County,Annual Change,2012,e. Four plus bed,zl. Tipperary,Tipperary,Southern,County,-3.1,10981
County,Rent Price,2012,e. Four plus bed,zl. Tipperary,Tipperary,Southern,County,650.8,10989
County,Annual Change,2012,e. Four plus bed,s. Meath,Meath,Eastern & Midland,County,-1.6,11003
County,Rent Price,2012,e. Four plus bed,s. Meath,Meath,Eastern & Midland,County,795.84,11008
County,Annual Change,2012,e. Four plus bed,zh. Mayo,Mayo,Northern & Western,County,-1.6,11046
County,Rent Price,2012,e. Four plus bed,zh. Mayo,Mayo,Northern & Western,County,601.25,11047
County,Annual Change,2012,e. Four plus bed,zk. Limerick,Limerick,Southern,County,2.9,11062
County,Rent Price,2012,e. Four plus bed,zk. Limerick,Limerick,Southern,County,808.38,11067
County,Annual Change,2012,e. Four plus bed,xy. Offaly,Offaly,Eastern & Midland,County,-2.3,11104
County,Annual Change,2012,e. Four plus bed,zoo. Waterford City,Waterford City,Southern,County,5.8,11107
County,Rent Price,2012,e. Four plus bed,xy. Offaly,Offaly,Eastern & Midland,County,613.53,11108
County,Rent Price,2012,e. Four plus bed,zoo. Waterford City,Waterford City,Southern,County,758.2,11112
County,Annual Change,2012,e. Four plus bed,zo. Waterford,Waterford,Southern,County,3.5,11165
County,Rent Price,2012,e. Four plus bed,zo. Waterford,Waterford,Southern,County,721.3,11169
County,Annual Change,2012,e. Four plus bed,zc. Monaghan,Monaghan,Northern & Western,County,0.1,11177
County,Rent Price,2012,e. Four plus bed,zc. Monaghan,Monaghan,Northern & Western,County,581.55,11180
County,Annual Change,2012,e. Four plus bed,y. Westmeath,Westmeath,Eastern & Midland,County,-6.4,11205
County,Annual Change,2012,e. Four plus bed,Clonakilty,Clonakilty,Southern,Settlement,0.1,11230
County,Rent Price,2012,e. Four plus bed,Clonakilty,Clonakilty,Southern,Settlement,739.66,11231
County,Rent Price,2012,e. Four plus bed,y. Westmeath,Westmeath,Eastern & Midland,County,619.67,11265
County,Annual Change,2012,e. Four plus bed,Mallow,Mallow,Southern,Settlement,-2.7,11281
County,Rent Price,2012,e. Four plus bed,Mallow,Mallow,Southern,Settlement,660.75,11288
County,Annual Change,2012,e. Four plus bed,Tuam,Tuam,Northern & Western,Settlement,-1.4,11307
County,Rent Price,2012,e. Four plus bed,Tuam,Tuam,Northern & Western,Settlement,546.15,11308
County,Annual Change,2012,e. Four plus bed,Killarney,Killarney,Southern,Settlement,-1.6,11336
County,Rent Price,2012,e. Four plus bed,Killarney,Killarney,Southern,Settlement,677.8,11337
County,Annual Change,2012,e. Four plus bed,t. Wicklow,Wicklow,Eastern & Midland,County,0.4,11345
County,Rent Price,2012,e. Four plus bed,t. Wicklow,Wicklow,Eastern & Midland,County,1092.83,11353
County,Annual Change,2012,e. Four plus bed,Swords,Swords,Eastern & Midland,Settlement,0.8,11373
County,Rent Price,2012,e. Four plus bed,Swords,Swords,Eastern & Midland,Settlement,1135.3,11379
County,Annual Change,2012,e. Four plus bed,Ballinasloe,Ballinasloe,Northern & Western,Settlement,-1.4,11407
County,Rent Price,2012,e. Four plus bed,Ballinasloe,Ballinasloe,Northern & Western,Settlement,525.7,11408
County,Annual Change,2012,e. Four plus bed,Cavan Town,Cavan Town,Northern & Western,Settlement,-0.7,11419
County,Rent Price,2012,e. Four plus bed,Cavan Town,Cavan Town,Northern & Western,Settlement,507.71,11424
County,Annual Change,2012,e. Four plus bed,Tralee,Tralee,Southern,Settlement,3.8,11496
County,Annual Change,2012,e. Four plus bed,Letterkenny,Letterkenny,Northern & Western,Settlement,-5.3,11502
County,Rent Price,2012,e. Four plus bed,Letterkenny,Letterkenny,Northern & Western,Settlement,528.7,11503
County,Rent Price,2012,e. Four plus bed,Tralee,Tralee,Southern,Settlement,678.08,11521
County,Annual Change,2012,e. Four plus bed,zp. Wexford,Wexford,Southern,County,-3.1,11523
County,Rent Price,2012,e. Four plus bed,zp. Wexford,Wexford,Southern,County,660.18,11527
County,Annual Change,2012,e. Four plus bed,Carlow Town,Carlow Town,Southern,Settlement,13.9,11549
County,Rent Price,2012,e. Four plus bed,Carlow Town,Carlow Town,Southern,Settlement,908.25,11553
County,Annual Change,2012,e. Four plus bed,Ennis,Ennis,Southern,Settlement,-2.7,11572
County,Rent Price,2012,e. Four plus bed,Ennis,Ennis,Southern,Settlement,615.26,11576
County,Annual Change,2012,e. Four plus bed,Maynooth,Maynooth,Eastern & Midland,Settlement,3.5,11607
County,Rent Price,2012,e. Four plus bed,Maynooth,Maynooth,Eastern & Midland,Settlement,1197.39,11608
County,Annual Change,2012,e. Four plus bed,Newcastle West,Newcastle West,Southern,Settlement,-0.3,11624
County,Rent Price,2012,e. Four plus bed,Newcastle West,Newcastle West,Southern,Settlement,575.17,11634
County,Annual Change,2012,e. Four plus bed,Monaghan Town,Monaghan Town,Northern & Western,Settlement,0.2,11649
County,Rent Price,2012,e. Four plus bed,Monaghan Town,Monaghan Town,Northern & Western,Settlement,617.97,11657
County,Annual Change,2012,e. Four plus bed,Castlebar,Castlebar,Northern & Western,Settlement,-2.5,11672
County,Rent Price,2012,e. Four plus bed,Castlebar,Castlebar,Northern & Western,Settlement,608.27,11673
County,Annual Change,2012,e. Four plus bed,Drogheda,Drogheda,Eastern & Midland,Settlement,-2.5,11701
County,Rent Price,2012,e. Four plus bed,Drogheda,Drogheda,Eastern & Midland,Settlement,768.51,11702
County,Annual Change,2012,e. Four plus bed,Dundalk,Dundalk,Eastern & Midland,Settlement,-2.6,11727
County,Rent Price,2012,e. Four plus bed,Dundalk,Dundalk,Eastern & Midland,Settlement,803.34,11734
County,Annual Change,2012,e. Four plus bed,Kilkenny City,Kilkenny City,Southern,Settlement,-1.4,11777
County,Rent Price,2012,e. Four plus bed,Kilkenny City,Kilkenny City,Southern,Settlement,773.81,11785
County,Annual Change,2012,e. Four plus bed,Carrick-On-Shannon,Carrick-On-Shannon,Northern & Western,Settlement,-6.3,11817
County,Rent Price,2012,e. Four plus bed,Carrick-On-Shannon,Carrick-On-Shannon,Northern & Western,Settlement,469.16,11828
County,Annual Change,2012,e. Four plus bed,Navan,Navan,Eastern & Midland,Settlement,-2.1,11829
County,Annual Change,2012,e. Four plus bed,Naas,Naas,Eastern & Midland,Settlement,2,11832
County,Rent Price,2012,e. Four plus bed,Navan,Navan,Eastern & Midland,Settlement,738.49,11836
County,Rent Price,2012,e. Four plus bed,Naas,Naas,Eastern & Midland,Settlement,976.71,11839
County,Annual Change,2012,e. Four plus bed,Drogheda,Drogheda,Eastern & Midland,Settlement,-2.5,11881
County,Rent Price,2012,e. Four plus bed,Drogheda,Drogheda,Eastern & Midland,Settlement,768.51,11888
County,Annual Change,2012,e. Four plus bed,Portlaoise,Portlaoise,Eastern & Midland,Settlement,-0.6,11902
County,Rent Price,2012,e. Four plus bed,Portlaoise,Portlaoise,Eastern & Midland,Settlement,615.13,11903
County,Annual Change,2012,e. Four plus bed,Tullamore,Tullamore,Eastern & Midland,Settlement,-3.2,11910
County,Rent Price,2012,e. Four plus bed,Tullamore,Tullamore,Eastern & Midland,Settlement,612.62,11916
County,Annual Change,2012,e. Four plus bed,Ballina,Ballina,Northern & Western,Settlement,-0.7,11952
County,Rent Price,2012,e. Four plus bed,Ballina,Ballina,Northern & Western,Settlement,608.78,11956
County,Annual Change,2012,e. Four plus bed,Rathnew,Rathnew,Eastern & Midland,Settlement,0,12042
County,Rent Price,2012,e. Four plus bed,Rathnew,Rathnew,Eastern & Midland,Settlement,0,12043
